Processing /home/gridsan/akolodziej/TED/ted_365m.domain_summary.cath.globularity.taxid.tsv
Output will be written to outputs/nested_domain_pairs_validations.tsv
Processed 343410000 lines, found 329416 nested pairs, skipped 67148408 low quality
Processed 343420000 lines, found 329418 nested pairs, skipped 67149923 low quality
Processed 343430000 lines, found 329425 nested pairs, skipped 67151765 low quality
Processed 343440000 lines, found 329436 nested pairs, skipped 67153554 low quality
Processed 343450000 lines, found 329465 nested pairs, skipped 67155790 low quality
Processed 343460000 lines, found 329477 nested pairs, skipped 67157778 low quality
Processed 343470000 lines, found 329485 nested pairs, skipped 67159954 low quality
Processed 343480000 lines, found 329489 nested pairs, skipped 67161869 low quality
Processed 343490000 lines, found 329497 nested pairs, skipped 67163803 low quality
Processed 343500000 lines, found 329510 nested pairs, skipped 67165946 low quality
Processed 343510000 lines, found 329516 nested pairs, skipped 67167799 low quality
Processed 343520000 lines, found 329524 nested pairs, skipped 67169716 low quality
Processed 343530000 lines, found 329536 nested pairs, skipped 67171713 low quality
Processed 343540000 lines, found 329550 nested pairs, skipped 67173665 low quality
Processed 343550000 lines, found 329558 nested pairs, skipped 67175498 low quality
Processed 343560000 lines, found 329565 nested pairs, skipped 67177442 low quality
Processed 343570000 lines, found 329576 nested pairs, skipped 67179328 low quality
Processed 343580000 lines, found 329581 nested pairs, skipped 67181134 low quality
Processed 343590000 lines, found 329588 nested pairs, skipped 67182946 low quality
Processed 343600000 lines, found 329595 nested pairs, skipped 67184777 low quality
Processed 343610000 lines, found 329602 nested pairs, skipped 67186543 low quality
Processed 343620000 lines, found 329609 nested pairs, skipped 67188366 low quality
Processed 343630000 lines, found 329616 nested pairs, skipped 67190134 low quality
Processed 343640000 lines, found 329619 nested pairs, skipped 67192137 low quality
Processed 343650000 lines, found 329627 nested pairs, skipped 67193892 low quality
Processed 343660000 lines, found 329632 nested pairs, skipped 67195621 low quality
Processed 343670000 lines, found 329637 nested pairs, skipped 67197439 low quality
Processed 343680000 lines, found 329638 nested pairs, skipped 67199367 low quality
Processed 343690000 lines, found 329651 nested pairs, skipped 67201149 low quality
Processed 343700000 lines, found 329666 nested pairs, skipped 67203063 low quality
Processed 343710000 lines, found 329673 nested pairs, skipped 67204696 low quality
Processed 343720000 lines, found 329677 nested pairs, skipped 67206336 low quality
Processed 343730000 lines, found 329685 nested pairs, skipped 67207965 low quality
Processed 343740000 lines, found 329687 nested pairs, skipped 67209464 low quality
Processed 343750000 lines, found 329691 nested pairs, skipped 67210832 low quality
Processed 343760000 lines, found 329692 nested pairs, skipped 67212089 low quality
Processed 343770000 lines, found 329694 nested pairs, skipped 67213503 low quality
Processed 343780000 lines, found 329699 nested pairs, skipped 67214860 low quality
Processed 343790000 lines, found 329701 nested pairs, skipped 67216286 low quality
Processed 343800000 lines, found 329709 nested pairs, skipped 67217977 low quality
Processed 343810000 lines, found 329719 nested pairs, skipped 67219758 low quality
Processed 343820000 lines, found 329720 nested pairs, skipped 67221304 low quality
Processed 343830000 lines, found 329721 nested pairs, skipped 67222778 low quality
Processed 343840000 lines, found 329728 nested pairs, skipped 67224439 low quality
Processed 343850000 lines, found 329730 nested pairs, skipped 67226683 low quality
Processed 343860000 lines, found 329732 nested pairs, skipped 67227920 low quality
Processed 343870000 lines, found 329732 nested pairs, skipped 67228583 low quality
Processed 343880000 lines, found 329732 nested pairs, skipped 67229928 low quality
Processed 343890000 lines, found 329733 nested pairs, skipped 67232167 low quality
Processed 343900000 lines, found 329736 nested pairs, skipped 67234013 low quality
Processed 343910000 lines, found 329741 nested pairs, skipped 67235908 low quality
Processed 343920000 lines, found 329745 nested pairs, skipped 67237916 low quality
Processed 343930000 lines, found 329752 nested pairs, skipped 67240018 low quality
Processed 343940000 lines, found 329758 nested pairs, skipped 67242281 low quality
Processed 343950000 lines, found 329764 nested pairs, skipped 67244281 low quality
Processed 343960000 lines, found 329766 nested pairs, skipped 67246149 low quality
Processed 343970000 lines, found 329777 nested pairs, skipped 67248027 low quality
Processed 343980000 lines, found 329782 nested pairs, skipped 67249871 low quality
Processed 343990000 lines, found 329796 nested pairs, skipped 67252090 low quality
Processed 344000000 lines, found 329815 nested pairs, skipped 67254154 low quality
Processed 344010000 lines, found 329859 nested pairs, skipped 67256528 low quality
Processed 344020000 lines, found 329874 nested pairs, skipped 67258839 low quality
Processed 344030000 lines, found 329886 nested pairs, skipped 67261041 low quality
Processed 344040000 lines, found 329889 nested pairs, skipped 67262823 low quality
Processed 344050000 lines, found 329899 nested pairs, skipped 67264746 low quality
Processed 344060000 lines, found 329924 nested pairs, skipped 67266834 low quality
Processed 344070000 lines, found 329926 nested pairs, skipped 67268421 low quality
Processed 344080000 lines, found 329933 nested pairs, skipped 67270309 low quality
Processed 344090000 lines, found 329945 nested pairs, skipped 67272366 low quality
Processed 344100000 lines, found 329949 nested pairs, skipped 67274297 low quality
Processed 344110000 lines, found 329971 nested pairs, skipped 67276442 low quality
Processed 344120000 lines, found 329982 nested pairs, skipped 67278310 low quality
Processed 344130000 lines, found 329985 nested pairs, skipped 67280288 low quality
Processed 344140000 lines, found 330007 nested pairs, skipped 67282323 low quality
Processed 344150000 lines, found 330009 nested pairs, skipped 67283518 low quality
Processed 344160000 lines, found 330009 nested pairs, skipped 67284590 low quality
Processed 344170000 lines, found 330009 nested pairs, skipped 67285696 low quality
Processed 344180000 lines, found 330010 nested pairs, skipped 67286899 low quality
Processed 344190000 lines, found 330025 nested pairs, skipped 67288931 low quality
Processed 344200000 lines, found 330037 nested pairs, skipped 67290919 low quality
Processed 344210000 lines, found 330055 nested pairs, skipped 67292894 low quality
Processed 344220000 lines, found 330062 nested pairs, skipped 67294807 low quality
Processed 344230000 lines, found 330070 nested pairs, skipped 67296726 low quality
Processed 344240000 lines, found 330076 nested pairs, skipped 67298451 low quality
Processed 344250000 lines, found 330086 nested pairs, skipped 67300259 low quality
Processed 344260000 lines, found 330092 nested pairs, skipped 67302124 low quality
Processed 344270000 lines, found 330105 nested pairs, skipped 67304081 low quality
Processed 344280000 lines, found 330125 nested pairs, skipped 67306148 low quality
Processed 344290000 lines, found 330138 nested pairs, skipped 67308165 low quality
Processed 344300000 lines, found 330142 nested pairs, skipped 67310116 low quality
Processed 344310000 lines, found 330147 nested pairs, skipped 67311860 low quality
Processed 344320000 lines, found 330151 nested pairs, skipped 67313565 low quality
Processed 344330000 lines, found 330154 nested pairs, skipped 67315276 low quality
Processed 344340000 lines, found 330156 nested pairs, skipped 67316959 low quality
Processed 344350000 lines, found 330156 nested pairs, skipped 67318617 low quality
Processed 344360000 lines, found 330159 nested pairs, skipped 67320002 low quality
Processed 344370000 lines, found 330162 nested pairs, skipped 67321081 low quality
Processed 344380000 lines, found 330163 nested pairs, skipped 67322072 low quality
Processed 344390000 lines, found 330165 nested pairs, skipped 67322943 low quality
Processed 344400000 lines, found 330167 nested pairs, skipped 67323788 low quality
Processed 344410000 lines, found 330171 nested pairs, skipped 67324782 low quality
Processed 344420000 lines, found 330173 nested pairs, skipped 67326449 low quality
Processed 344430000 lines, found 330174 nested pairs, skipped 67328115 low quality
Processed 344440000 lines, found 330177 nested pairs, skipped 67329823 low quality
Processed 344450000 lines, found 330182 nested pairs, skipped 67331323 low quality
Processed 344460000 lines, found 330187 nested pairs, skipped 67332899 low quality
Processed 344470000 lines, found 330190 nested pairs, skipped 67334473 low quality
Processed 344480000 lines, found 330193 nested pairs, skipped 67335874 low quality
Processed 344490000 lines, found 330197 nested pairs, skipped 67337435 low quality
Processed 344500000 lines, found 330206 nested pairs, skipped 67338911 low quality
Processed 344510000 lines, found 330210 nested pairs, skipped 67340418 low quality
Processed 344520000 lines, found 330216 nested pairs, skipped 67341928 low quality
Processed 344530000 lines, found 330220 nested pairs, skipped 67343467 low quality
Processed 344540000 lines, found 330223 nested pairs, skipped 67344931 low quality
Processed 344550000 lines, found 330225 nested pairs, skipped 67346382 low quality
Processed 344560000 lines, found 330230 nested pairs, skipped 67347820 low quality
Processed 344570000 lines, found 330230 nested pairs, skipped 67349194 low quality
Processed 344580000 lines, found 330233 nested pairs, skipped 67350652 low quality
Processed 344590000 lines, found 330238 nested pairs, skipped 67352155 low quality
Processed 344600000 lines, found 330245 nested pairs, skipped 67353598 low quality
Processed 344610000 lines, found 330247 nested pairs, skipped 67355046 low quality
Processed 344620000 lines, found 330251 nested pairs, skipped 67356534 low quality
Processed 344630000 lines, found 330257 nested pairs, skipped 67358046 low quality
Processed 344640000 lines, found 330262 nested pairs, skipped 67359849 low quality
Processed 344650000 lines, found 330274 nested pairs, skipped 67361863 low quality
Processed 344660000 lines, found 330292 nested pairs, skipped 67363984 low quality
Processed 344670000 lines, found 330308 nested pairs, skipped 67366008 low quality
Processed 344680000 lines, found 330318 nested pairs, skipped 67367882 low quality
Processed 344690000 lines, found 330328 nested pairs, skipped 67369652 low quality
Processed 344700000 lines, found 330349 nested pairs, skipped 67371626 low quality
Processed 344710000 lines, found 330361 nested pairs, skipped 67373511 low quality
Processed 344720000 lines, found 330367 nested pairs, skipped 67375230 low quality
Processed 344730000 lines, found 330375 nested pairs, skipped 67376932 low quality
Processed 344740000 lines, found 330381 nested pairs, skipped 67378833 low quality
